Month,Deck,Percent
2022-12,Megalith Drytron,0.6
2022-12,Virtual World,0.6
2022-12,Ancient Warriors,0.5
2022-12,Dragunity,0.5
2022-12,Traptrix,0.5
2022-12,Shark,0.5
2022-12,Prank-Kids,0.4
2022-12,Wind-Up,0.4
2022-12,Dragonmaid,0.4
2022-12,D/D/D,0.4
2022-12,Despia Shaddoll,0.4
2022-12,Mekk-Knights,0.3
2022-12,Mekk-Knight Crusadia,0.3
2022-12,Altergeist,0.3
2022-12,Buster Blader,0.3
2022-12,Spellbook,0.3
2022-12,True Draco,0.3
2022-12,Charmer,0.3
2022-12,Zefra,0.3
2022-12,Infernoid,0.3
2022-12,Odd-Eyes,0.3
2022-12,Despia Thunder Dragon,0.3
2022-12,Evil Eye,0.3
2022-12,Umi,0.2
2022-12,Danger!,0.2
2022-12,Blackwings,0.2
2022-12,Vaylantz,0.2
2022-12,Railway,0.2
2022-12,ABC,0.2
2022-12,Ojama,0.2
2022-12,Auroradon Combo,0.2
2022-12,Springans,0.2
2022-12,Zombies,0.2
2022-12,Plant,0.2
2022-12,Gravekeeper,0.2
2022-12,Lunalight,0.2
2022-12,Synchro Combo,0.2
2022-12,Dark Magician,0.2
2022-12,Invoke,0.2
2022-12,Speedroid,0.2
2022-12,Gem-Knights,0.2
2022-12,Cyber Stein FTK,0.2
2022-12,Reptilianne,0.1
2022-12,Gandora,0.1
2022-12,Live☆Twin Eldlich,0.1
2022-12,Chain Burn,0.1
2022-12,Nephthys,0.1
2022-12,Qliphort,0.1
2022-12,Darklord,0.1
2022-12,Utopia,0.1
2022-12,Scrap,0.1
2022-12,Dragunity Dragonmaid,0.1
2022-12,Alien,0.1
2022-12,Time Thief,0.1
2022-12,Megalith,0.1
2022-12,Gladiator Beasts,0.1
2022-12,Evilswarm,0.1
2022-12,Mermail Atlantean,0.1
2022-12,Raidraptor,0.1
2022-12,Infernoble Knight,0.1
2022-12,Barrier Statue,0.1
2022-12,Majespecter,0.1
2022-12,Tellarknight,0.1
2022-12,Mayakashi,0.1
2022-12,Invoked Despia Shaddoll,0.1
2022-12,Stall,0.1
2022-12,Shiranui,0.1
2022-12,Beetroopers,0.1
2022-12,Samsara Lotus FTK,0.1
2022-12,Valkyrie,0.1
2022-12,Lightsworn,0.1
2022-12,Amazement,0.1
2022-12,Fossil,0.1
2022-12,Danger! Thunder Dragon,0.1
2022-12,Magikey Suship,0.1
2022-12,Exodia,0.1
2022-12,Metaphys,0.1
2022-12,Skull Servant,0.1
2022-12,Lunalight Orcust,0.1
2022-12,Despia Darklord,0.1
2022-12,Burning Abyss,0.1
2022-12,Kozmo,0.1
2022-12,Windwitch,0.1
2022-12,Danger! Lunalight,0.1
2022-12,Cubic,0.1
2022-12,Crusadia,0.1
2022-12,/Assault Mode,0.1
2022-12,Shinobird,0.1
2022-12,Galaxy Photon,0.1
2022-12,Nordic,0.1
2022-12,Sacred Beast,0.1
2022-12,Armed Dragon,0.1
2022-12,Super Quant,0.1
2022-12,Dark World,0.1
2022-12,Burn,0.1
2023-01,Mathmech,16.0
2023-01,Swordsoul,10.2
2023-01,Branded,5.3
2023-01,Sky Striker,4.9
2023-01,Dinomorphia,3.9
2023-01,Runick,3.2
2023-01,Dragon Link,2.7
2023-01,Floowandereeze,2.5
2023-01,HERO,2.2
2023-01,Labrynth,2.1
2023-01,Plant,2.0
2023-01,Marincess,1.7
2023-01,Adamancipator,1.6
2023-01,SPYRAL,1.6
2023-01,Salamangreat,1.6
2023-01,Tri-Brigade,1.2
2023-01,ABC,1.2
2023-01,Cyber Dragon,1.2
2023-01,Endymion,1.2
2023-01,Numeron,1.2
2023-01,Rank 8 go 2nd,1.2
2023-01,Live☆Twin,1.2
2023-01,Drytron,1.2
2023-01,Machina,1.1
2023-01,Lyrilusc,1.1
2023-01,Madolche,1.0
2023-01,Prank-Kids,0.9
2023-01,Scareclaw,0.9
2023-01,Thunder Dragon,0.7
2023-01,Myutant,0.7
2023-01,Orcust,0.7
2023-01,Pendulum,0.7
2023-01,Phantom Knights,0.6
2023-01,Agents,0.6
2023-01,Altergeist,0.6
2023-01,Synchron,0.6
2023-01,Magical Musketeer,0.6
2023-01,Virtual World,0.6
2023-01,Dinosaur,0.6
2023-01,Traptrix,0.5
2023-01,Subterror,0.5
2023-01,Crusadia,0.5
2023-01,Lunalight Raidraptor,0.5
2023-01,Therion,0.5
2023-01,Plunder Patroll,0.5
2023-01,Zefra,0.5
2023-01,Exosister,0.4
2023-01,Utopia,0.4
2023-01,Predaplant,0.4
2023-01,Zoodiac,0.4
2023-01,Mayakashi,0.4
2023-01,Vaylantz,0.4
2023-01,Metaphys,0.4
2023-01,Valkyrie,0.4
2023-01,Dark Magician,0.4
2023-01,Shark,0.4
2023-01,Evil Eye,0.4
2023-01,Blackwings,0.2
2023-01,Lair of Darkness,0.2
2023-01,Ancient Warriors,0.2
2023-01,Six Samurai,0.2
2023-01,Gren Maju,0.2
2023-01,Blue-Eyes,0.2
2023-01,Invoke,0.2
2023-01,Gladiator Beast Tri-Brigade,0.2
2023-01,Toon,0.2
2023-01,Umi,0.2
2023-01,Dragunity,0.2
2023-01,Infernoble Knight,0.2
2023-01,Gunkan Suship,0.2
2023-01,Libromancer,0.2
2023-01,Eldlich,0.2
2023-01,Heroic,0.2
2023-01,Odd-Eyes,0.2
2023-01,D/D/D,0.2
2023-01,Weather Painter,0.2
2023-01,Charmer,0.1
2023-01,Buster Blader,0.1
2023-01,Thunder Dragon Orcust,0.1
2023-01,True Draco,0.1
2023-01,Ritual Beast,0.1
2023-01,Time Thief Raidraptor,0.1
2023-01,Live☆Twin Dogmatika,0.1
2023-01,Chaos,0.1
2023-01,Dogmatika,0.1
2023-01,Exodia,0.1
2023-01,Kozmo,0.1
2023-01,Darklord,0.1
2023-01,Wind-Up,0.1
2023-01,Mekk-Knight Crusadia,0.1
2023-01,Tellarknight,0.1
2023-01,Stall,0.1
2023-01,Ice Barrier,0.1
2023-01,Vendread,0.1
2023-01,Lightsworn,0.1
2023-01,Paleozoic,0.1
2023-01,Synchro Combo,0.1
2023-01,Phantom Knight Burning Abyss,0.1
2023-01,P.U.N.K. Dogmatika Shaddoll,0.1
2023-01,Crystal Beast Tri-Brigade,0.1
2023-01,Megalith Drytron,0.1
2023-01,Tenyi,0.1
2023-01,Magikey Suship,0.1
2023-01,Karakuri,0.1
2023-01,Zombies,0.1
2023-01,Super Quant,0.1
2023-02,Spright,21.2
2023-02,Mathmech,6.0
2023-02,Branded,5.5
2023-02,Live☆Twin,4.5
2023-02,P.U.N.K.,4.1
2023-02,Swordsoul,4.0
2023-02,Sky Striker,3.3
2023-02,Labrynth,3.3
2023-02,Exosister,2.7
2023-02,Endymion,2.6
2023-02,Floowandereeze,2.4
2023-02,SPYRAL,2.4
2023-02,Dinomorphia,2.0
2023-02,Runick,2.0
2023-02,Dragon Link,1.7
2023-02,Adamancipator,1.6
2023-02,Plant,1.6
2023-02,Eldlich,1.3
2023-02,HERO,1.1
2023-02,Dark Magician,1.1
2023-02,Salamangreat,0.9
2023-02,Thunder Dragon,0.8
2023-02,Tri-Brigade,0.8
2023-02,Cyber Dragon,0.7
2023-02,Lyrilusc,0.7
2023-02,Machina,0.7
2023-02,Drytron,0.6
2023-02,Blue-Eyes,0.6
2023-02,Dinosaur,0.6
2023-02,Numeron,0.6
2023-02,Infernoid,0.5
2023-02,Speedroid,0.5
2023-02,Therion,0.5
2023-02,Phantom Knights,0.5
2023-02,Agents,0.5
2023-02,Madolche,0.5
2023-02,Predaplant,0.5
2023-02,Umi,0.5
2023-02,Despia Thunder Dragon,0.4
2023-02,ABC,0.4
2023-02,Marincess,0.4
2023-02,Subterror,0.4
2023-02,Traptrix,0.4
2023-02,Pendulum,0.3
2023-02,Lair of Darkness,0.3
2023-02,Gunkan Suship,0.3
2023-02,Armed Dragon,0.3
2023-02,Eldlich Dogmatika,0.3
2023-02,Plunder Patroll,0.3
2023-02,Gren Maju,0.3
2023-02,Virtual World,0.3
2023-02,Rank 8 go 2nd,0.3
2023-02,Spellbook,0.3
2023-02,Gladiator Beast Tri-Brigade,0.3
2023-02,Zefra,0.3
2023-02,Orcust,0.3
2023-02,Megalith,0.2
2023-02,Ancient Warriors,0.2
2023-02,/Assault Mode,0.2
2023-02,Blackwings,0.2
2023-02,Vaylantz,0.2
2023-02,Zombies,0.2
2023-02,Dragunity Dragonmaid,0.2
2023-02,Dragunity,0.2
2023-02,Nephthys,0.2
2023-02,Tellarknight,0.2
2023-02,Libromancer,0.2
2023-02,Grass Chaos,0.2
2023-02,Mekk-Knights,0.2
2023-02,Dogmatika,0.2
2023-02,Poker Knights,0.2
2023-02,Zoodiac,0.2
2023-02,Altergeist,0.2
2023-02,Synchron,0.2
2023-02,Galaxy Photon,0.2
2023-02,Dragonmaid,0.2
2023-02,Utopia,0.2
2023-02,P.U.N.K Virtual World,0.1
2023-02,Charmer,0.1
2023-02,Super Quant,0.1
2023-02,Onomat,0.1
2023-02,Ice Barrier,0.1
2023-02,Darklord,0.1
2023-02,Fluffal,0.1
2023-02,Synchro Combo,0.1
2023-02,Weather Painter,0.1
2023-02,Shaddoll,0.1
2023-02,Scareclaw,0.1
2023-02,Metaphys,0.1
2023-02,Odd-Eyes,0.1
2023-02,True Draco,0.1
2023-02,Fortune Lady,0.1
2023-02,Mekk-Knight Crusadia,0.1
2023-02,Evil Eye,0.1
2023-02,D/D/D,0.1
2023-02,Prank-Kids,0.1
2023-02,Stromberg,0.1
2023-02,Mayakashi,0.1
2023-02,Shark,0.1
2023-02,Infernoble Knight,0.1
2023-02,Orcust Mekk-Knight,0.1
2023-02,Ancient Warriors Eldlich,0.1
2023-02,Vendread,0.1
2023-02,Gem-Knights,0.1
2023-02,Trickstar,0.1
2023-02,Penguin,0.1
2023-02,Megalith Drytron,0.1
2023-02,Relinquished,0.1
2023-02,Kaiju,0.1
2023-02,Symphonic Warrior,0.1
2023-02,Myutant,0.1
2023-03,Spright,14.7
2023-03,Branded,8.4
2023-03,Swordsoul,6.0
2023-03,Floowandereeze,5.5
2023-03,Mathmech,4.4
2023-03,Plant,4.1
2023-03,Grass Chaos,3.7
2023-03,P.U.N.K.,2.6
2023-03,Adamancipator,2.6
2023-03,Exosister,2.6
2023-03,Live☆Twin,2.4
2023-03,HERO,2.3
2023-03,SPYRAL,1.9
2023-03,Runick,1.8
2023-03,Dinomorphia,1.8
2023-03,Dragon Link,1.7
2023-03,Labrynth,1.6
2023-03,Sky Striker,1.5
2023-03,Drytron,1.3
2023-03,Endymion,1.1
2023-03,Dark Magician,0.9
2023-03,Salamangreat,0.9
2023-03,Rank 8 go 2nd,0.8
2023-03,Crystal Beast,0.8
2023-03,Marincess,0.7
2023-03,Phantom Knights,0.7
2023-03,Eldlich,0.7
2023-03,Dinosaur,0.7
2023-03,Ishizu,0.7
2023-03,Agents,0.7
2023-03,Prank-Kids,0.7
2023-03,Zombies,0.6
2023-03,Tri-Brigade,0.5
2023-03,Lyrilusc,0.5
2023-03,Synchron,0.5
2023-03,Traptrix,0.5
2023-03,Ancient Warriors,0.5
2023-03,Charmer,0.5
2023-03,Odd-Eyes,0.5
2023-03,Pendulum,0.5
2023-03,Despia Shaddoll,0.5
2023-03,Mayakashi,0.5
2023-03,Orcust,0.5
2023-03,Madolche,0.4
2023-03,Therion,0.4
2023-03,Blue-Eyes,0.3
2023-03,Fluffal,0.3
2023-03,Machina,0.3
2023-03,Numeron,0.3
2023-03,Virtual World,0.3
2023-03,Atlantean,0.3
2023-03,Predaplant,0.3
2023-03,Zoodiac,0.3
2023-03,Thunder Dragon,0.3
2023-03,D/D/D,0.3
2023-03,Cyber Dragon,0.3
2023-03,Scareclaw,0.3
2023-03,Gladiator Beast Tri-Brigade,0.3
2023-03,Utopia,0.3
2023-03,Magical Musketeer,0.3
2023-03,Speedroid,0.3
2023-03,Umi,0.3
2023-03,Subterror,0.3
2023-03,Phantasm Spiral,0.2
2023-03,Weather Painter,0.2
2023-03,Gravekeeper,0.2
2023-03,Skull Servant,0.2
2023-03,Nephthys,0.2
2023-03,Libromancer,0.2
2023-03,Icejade,0.2
2023-03,Witchcrafter,0.2
2023-03,Unchained,0.2
2023-03,Myutant,0.2
2023-03,Despia Thunder Dragon,0.2
2023-03,Blackwings,0.1
2023-03,Lunalight Orcust,0.1
2023-03,Gem-Knights,0.1
2023-03,Armed Dragon,0.1
2023-03,Infernoble Knight,0.1
2023-03,Despia Darklord,0.1
2023-03,Gren Maju,0.1
2023-03,Stromberg,0.1
2023-03,Zefra,0.1
2023-03,Mekk-Knight Crusadia,0.1
2023-03,Krawler,0.1
2023-03,Buster Blader,0.1
2023-03,Ursarctic,0.1
2023-03,Ogdoadic,0.1
2023-03,True Draco Eldlich,0.1
2023-03,Metaphys,0.1
2023-03,Altergeist,0.1
2023-03,Railway,0.1
2023-03,Trickstar,0.1
2023-03,Time Thief,0.1
2023-03,Dragonmaid,0.1
2023-03,Dragunity,0.1
2023-03,Red Dragon Archfiend,0.1
2023-03,ABC,0.1
2023-03,Paleo Frog,0.1
2023-03,Inzektor,0.1
2023-03,Lunalight Raidraptor,0.1
2023-03,G Golem,0.1
2023-03,Witchcrafter Eldlich,0.1
2023-03,Rose Dragon,0.1
2023-03,P.U.N.K. Dogmatika Shaddoll,0.1
2023-03,Infernity,0.1
2023-03,Simorgh,0.1
2023-03,Heraldic Beast,0.1
2023-03,Gaia,0.1
2023-03,Triamid,0.1
2023-03,Gouki,0.1
2023-03,Alien Ogdoadic,0.1
2023-03,Fur Hire,0.1
2023-03,Super Quant,0.1
2023-03,Burning Abyss,0.1
2023-03,Dogmatika,0.1
2023-03,Lunalight,0.1
2023-03,Mekk-Knights,0.1
2023-03,World Chalice,0.1
2023-03,Infernoid,0.1
2023-03,Amorphage,0.1
2023-03,Formula Athletes,0.1
2023-03,Stall,0.1
2023-03,Shaddoll,0.1
2023-03,Megalith Drytron,0.1
2023-03,Invoked Eldlich,0.1
2023-03,Spellbook,0.1
2023-03,Earthbound,0.1
2023-03,Magnet Warrior,0.1
2023-03,Nordic,0.1
2023-03,True Draco,0.1
2023-03,Spellbook Dogmatika,0.1
2023-03,Symphonic Warrior,0.1
2023-03,Kozmo,0.1
2023-03,Invoke,0.1
2023-03,Appliancer,0.1
2023-03,Melffy,0.1
2023-03,Flower Cardian,0.1
2023-03,Raidraptor,0.1
2023-04,Tearlaments,26.9
2023-04,Floowandereeze,9.1
2023-04,Spright,6.7
2023-04,Exosister,6.6
2023-04,Branded,5.1
2023-04,Swordsoul,3.1
2023-04,HERO,3.0
2023-04,Adamancipator,2.3
2023-04,Plant,2.2
2023-04,Mathmech,2.0
2023-04,Labrynth,2.0
2023-04,Dinomorphia,1.7
2023-04,Endymion,1.6
2023-04,Madolche,1.4
2023-04,SPYRAL,1.2
2023-04,Dinosaur,1.2
2023-04,Numeron,1.0
2023-04,Crystal Beast,1.0
2023-04,Live☆Twin,1.0
2023-04,Grass Chaos,0.9
2023-04,P.U.N.K.,0.8
2023-04,Agents,0.8
2023-04,Myutant,0.8
2023-04,Thunder Dragon,0.7
2023-04,Barrier Statue,0.7
2023-04,Ancient Warriors,0.6
2023-04,Eldlich,0.6
2023-04,Sky Striker,0.6
2023-04,Dark Magician,0.6
2023-04,Zombies,0.4
2023-04,Marincess,0.4
2023-04,Lunalight,0.4
2023-04,Phantasm Spiral,0.4
2023-04,Rank 8 go 2nd,0.4
2023-04,Traptrix,0.4
2023-04,Runick,0.4
2023-04,Phantom Knights,0.4
2023-04,True Draco,0.3
2023-04,Gunkan Suship,0.3
2023-04,Pendulum,0.3
2023-04,Ultra Athletes,0.3
2023-04,Vernusylph,0.3
2023-04,Gravekeeper,0.2
2023-04,Dragonmaid,0.2
2023-04,Gren Maju,0.2
2023-04,Mekk-Knight Crusadia,0.2
2023-04,Weather Painter,0.2
2023-04,Auroradon Combo,0.2
2023-04,Melffy,0.2
2023-04,Libromancer,0.2
2023-04,Despia Thunder Dragon,0.2
2023-04,Drytron,0.2
2023-04,Toon,0.2
2023-04,Prank-Kids,0.2
2023-04,Virtual World,0.2
2023-04,Altergeist,0.2
2023-04,Gizmek,0.2
2023-04,Umi,0.2
2023-04,Mekk-Knights,0.2
2023-04,Karakuri,0.1
2023-04,Charmer,0.1
2023-04,Salamangreat,0.1
2023-04,Darklord,0.1
2023-04,Chain Burn,0.1
2023-04,Skull Servant,0.1
2023-04,Nordic,0.1
2023-04,Dragon Link,0.1
2023-04,Mayakashi,0.1
2023-04,Blackwings,0.1
2023-04,Spellbook Dogmatika,0.1
2023-04,Infernoble Knight,0.1
2023-04,Gem-Knights,0.1
2023-04,Heroic,0.1
2023-04,Paleozoic,0.1
2023-04,Symphonic Warrior,0.1
2023-04,Railway,0.1
2023-04,Wind-Up,0.1
2023-04,Monarch,0.1
2023-04,Orcust,0.1
2023-04,Invoke,0.1
2023-04,Scareclaw,0.1
2023-04,Time Thief,0.1
2023-04,Amazoness,0.1
2023-04,Nephthys,0.1
2023-04,Machina,0.1
2023-04,Ishizu,0.1
2023-04,Reversal Quiz,0.1
2023-04,Cyber Dragon,0.1
2023-04,Watt,0.1
2023-04,Black Luster Soldier,0.1
2023-04,True Draco Monarchs,0.1
2023-04,Lyrilusc,0.1
2023-04,World Chalice,0.1
2023-04,Fluffal,0.1
2023-04,Atlantean,0.1
2023-04,Six Samurai,0.1
2023-04,Crusadia,0.1
2023-04,Zefra,0.1
2023-04,Subterror,0.1
2023-04,Therion,0.1
2023-04,Spellbook,0.1
2023-04,Synchron,0.1
2023-04,Super Quant,0.1
2023-05,Tearlaments,18.8
2023-05,Floowandereeze,6.9
2023-05,Spright,6.8
2023-05,Exosister,4.8
2023-05,Swordsoul,4.1
2023-05,Branded,4.0
2023-05,HERO,3.0
2023-05,Blackwings,2.9
2023-05,Ghoti,2.7
2023-05,Mathmech,2.5
2023-05,Adamancipator,2.5
2023-05,Dinomorphia,2.1
2023-05,Naturia,1.9
2023-05,Numeron,1.9
2023-05,Madolche,1.5
2023-05,Plant,1.5
2023-05,Synchron,1.4
2023-05,Pendulum,1.3
2023-05,Endymion,1.3
2023-05,Labrynth,1.2
2023-05,Barrier Statue,1.2
2023-05,P.U.N.K.,1.2
2023-05,Dinosaur,1.1
2023-05,Grass Chaos,1.0
2023-05,Fur Hire,1.0
2023-05,Live☆Twin,0.9
2023-05,SPYRAL,0.8
2023-05,Rank 8 go 2nd,0.8
2023-05,Myutant,0.8
2023-05,Sky Striker,0.8
2023-05,Subterror,0.8
2023-05,Plunder Patroll,0.8
2023-05,Traptrix,0.7
2023-05,Marincess,0.7
2023-05,Lunalight,0.7
2023-05,Runick,0.7
2023-05,Umi,0.6
2023-05,Crusadia,0.5
2023-05,Ancient Warriors,0.5
2023-05,Dark Magician,0.3
2023-05,Utopia,0.3
2023-05,Melffy,0.3
2023-05,Crystal Beast,0.3
2023-05,Agents,0.3
2023-05,Icejade,0.3
2023-05,Tri-Brigade,0.3
2023-05,Despia Thunder Dragon,0.3
2023-05,Railway,0.3
2023-05,Gem-Knights,0.3
2023-05,Dragon Link,0.3
2023-05,Orcust,0.3
2023-05,Zombies,0.3
2023-05,Invoke,0.3
2023-05,Gravekeeper,0.3
2023-05,Mekk-Knight Crusadia,0.2
2023-05,Skull Servant,0.2
2023-05,Salamangreat,0.2
2023-05,Toon,0.2
2023-05,Scareclaw,0.2
2023-05,Zefra,0.2
2023-05,Mekk-Knights,0.2
2023-05,Nephthys,0.2
2023-05,Cyber Dragon,0.2
2023-05,War Rock,0.2
2023-05,Buster Blader,0.2
2023-05,Danger! Lunalight,0.2
2023-05,Speedroid,0.2
2023-05,Machina,0.2
2023-05,Thunder Dragon,0.2
2023-05,Lyrilusc,0.2
2023-05,Prank-Kids,0.2
2023-05,Karakuri,0.2
2023-05,Rose Dragon,0.1
2023-05,Fossil,0.1
2023-05,Wind-Up,0.1
2023-05,Dogmatika,0.1
2023-05,Magical Musketeer,0.1
2023-05,Stall,0.1
2023-05,True Draco,0.1
2023-05,Burn,0.1
2023-05,Cubic,0.1
2023-05,Eldlich,0.1
2023-05,Triamid,0.1
2023-05,Shark,0.1
2023-05,Amazoness,0.1
2023-05,Generaider,0.1
2023-05,Altergeist,0.1
2023-05,D/D/D,0.1
2023-05,Star Seraph,0.1
2023-05,Blue-Eyes,0.1
2023-05,/Assault Mode,0.1
2023-05,Heroic,0.1
2023-05,Dragunity Dragonmaid,0.1
2023-05,Ishizu,0.1
2023-05,Gren Maju,0.1
2023-05,Chain Beat,0.1
2023-05,Abyss Actor,0.1
2023-05,Spellbook,0.1
2023-05,Charmer,0.1
2023-05,Gunkan Suship,0.1
2023-05,ABC,0.1
2023-05,Infernoble Knight,0.1
2023-05,Witchcrafter,0.1
2023-05,Unchained,0.1
2023-05,Libromancer,0.1
2023-05,Watt,0.1
2023-05,Red Dragon Archfiend,0.1
2023-05,Mayakashi,0.1
2023-05,Megalith Drytron,0.1
2023-05,Formula Athletes,0.1
2023-05,Phantom Knight Burning Abyss,0.1
2023-05,Vaylantz,0.1
2023-05,Gizmek,0.1
2023-05,Paleozoic,0.1
2023-05,Dream Mirror,0.1
2023-05,Dragunity,0.1
2023-05,Nurse Burn,0.1
2023-05,Therion,0.1
2023-05,Phantom Knights,0.1
2023-05,Deskbot,0.1
2023-05,Nekroz,0.1
2023-05,Amorphage,0.1
2023-05,Vendread,0.1
2023-06,Spright,14.6
2023-06,Tearlaments,11.7
2023-06,Branded,10.0
2023-06,Dragon Link,6.1
2023-06,Swordsoul,4.8
2023-06,Floowandereeze,3.7
2023-06,Mathmech,2.1
2023-06,Sky Striker,2.1
2023-06,Exosister,1.9
2023-06,P.U.N.K.,1.9
2023-06,HERO,1.8
2023-06,Barrier Statue,1.7
2023-06,Live☆Twin,1.7
2023-06,Plant,1.6
2023-06,Adamancipator,1.5
2023-06,Marincess,1.2
2023-06,Ghoti,1.1
2023-06,Madolche,1.1
2023-06,Endymion,1.1
2023-06,Thunder Dragon,1.0
2023-06,Fur Hire,1.0
2023-06,Dinomorphia,0.9
2023-06,Naturia,0.9
2023-06,SPYRAL,0.8
2023-06,Springans,0.8
2023-06,Rank 8 go 2nd,0.8
2023-06,Abyss Actor,0.7
2023-06,Runick,0.7
2023-06,Pendulum,0.7
2023-06,Grass Chaos,0.6
2023-06,Cyber Dragon,0.6
2023-06,Traptrix,0.6
2023-06,Dogmatika,0.6
2023-06,Umi,0.6
2023-06,Orcust,0.6
2023-06,Numeron,0.5
2023-06,Plunder Patroll,0.5
2023-06,Dark Magician,0.5
2023-06,Zoodiac,0.5
2023-06,Dinosaur,0.5
2023-06,Salamangreat,0.5
2023-06,Blackwings,0.5
2023-06,Myutant,0.4
2023-06,Dragonmaid,0.4
2023-06,Lunalight,0.4
2023-06,Scareclaw,0.4
2023-06,Infernoid,0.4
2023-06,Ancient Warriors,0.4
2023-06,Crystal Beast,0.4
2023-06,Labrynth,0.4
2023-06,Red Dragon Archfiend,0.3
2023-06,Agents,0.3
2023-06,Gravekeeper,0.3
2023-06,Buster Blader,0.3
2023-06,Therion,0.3
2023-06,Blue-Eyes,0.3
2023-06,Synchron,0.3
2023-06,Amorphage,0.2
2023-06,Utopia,0.2
2023-06,Fluffal,0.2
2023-06,Phantom Knights,0.2
2023-06,Machina,0.2
2023-06,Lyrilusc,0.2
2023-06,Melffy,0.2
2023-06,Toon,0.2
2023-06,Mekk-Knights,0.2
2023-06,Drytron,0.2
2023-06,Despia Thunder Dragon,0.2
2023-06,True Draco,0.2
2023-06,Zombies,0.2
2023-06,Zefra,0.2
2023-06,Tri-Brigade,0.2
2023-06,Subterror,0.2
2023-06,Icejade,0.2
2023-06,S-Force,0.2
2023-06,Amazement,0.1
2023-06,Predaplant,0.1
2023-06,Gladiator Beast Tri-Brigade,0.1
2023-06,Fish,0.1
2023-06,Ancient Gear,0.1
2023-06,Mayakashi,0.1
2023-06,Darklord,0.1
2023-06,Libromancer,0.1
2023-06,Metalfoes,0.1
2023-06,Magistus,0.1
2023-06,P.U.N.K Virtual World,0.1
2023-06,Mekk-Knight Crusadia,0.1
2023-06,Railway,0.1
2023-06,Spellbook,0.1
2023-06,Magical Musketeer,0.1
2023-06,Kozmo,0.1
2023-06,Evilswarm,0.1
2023-06,Dragunity,0.1
2023-06,Eldlich,0.1
2023-06,Prank-Kids,0.1
2023-06,Shinobird,0.1
2023-06,D/D/D,0.1
2023-06,G Golem,0.1
2023-06,Nordic,0.1
2023-06,Speedroid,0.1
2023-06,Armed Dragon,0.1
2023-06,Vaylantz,0.1
2023-06,Morphtronic,0.1
2023-06,Nimble,0.1
2023-06,Gladiator Beasts,0.1
2023-07,Tearlaments,12.1
2023-07,Spright,9.6
2023-07,Dragon Link,6.6
2023-07,Labrynth,5.9
2023-07,Branded,5.9
2023-07,Swordsoul,5.7
2023-07,Floowandereeze,4.0
2023-07,Traptrix,3.9
2023-07,Plant,2.7
2023-07,P.U.N.K.,2.3
2023-07,Sky Striker,2.2
2023-07,Mathmech,2.1
2023-07,Barrier Statue,1.8
2023-07,Evil Eye,1.7
2023-07,Fur Hire,1.6
2023-07,Endymion,1.3
2023-07,Rank 8 go 2nd,1.3
2023-07,Exosister,1.3
2023-07,HERO,1.3
2023-07,Marincess,1.2
2023-07,Generaider,1.2
2023-07,Dinosaur,1.0
2023-07,Dogmatika,1.0
2023-07,Adamancipator,0.9
2023-07,Thunder Dragon,0.9
2023-07,Dinomorphia,0.9
2023-07,SPYRAL,0.8
2023-07,Synchron,0.8
2023-07,Live☆Twin,0.7
2023-07,Blackwings,0.7
2023-07,Pendulum,0.7
2023-07,Dark World,0.7
2023-07,Naturia,0.7
2023-07,Scareclaw,0.5
2023-07,Madolche,0.5
2023-07,Zombies,0.5
2023-07,Umi,0.4
2023-07,Ancient Warriors,0.4
2023-07,Ghoti,0.4
2023-07,Zoodiac,0.4
2023-07,Runick,0.4
2023-07,Lunalight,0.4
2023-07,Grass Chaos,0.4
2023-07,Springans,0.4
2023-07,Infernoid,0.4
2023-07,Gravekeeper,0.4
2023-07,Therion,0.3
2023-07,Dragonmaid,0.3
2023-07,Spellbook,0.3
2023-07,Speedroid,0.3
2023-07,Ogdoadic,0.3
2023-07,Machina,0.3
2023-07,P.U.N.K Virtual World,0.3
2023-07,Dark Magician,0.3
2023-07,D/D/D,0.3
2023-07,Agents,0.3
2023-07,Zefra,0.3
2023-07,Salamangreat,0.3
2023-07,Crystal Beast,0.3
2023-07,Karakuri,0.3
2023-07,Atlantean,0.3
2023-07,Invoke,0.3
2023-07,Fluffal,0.3
2023-07,Prank-Kids,0.3
2023-07,Phantom Knights,0.3
2023-07,/Assault Mode,0.3
2023-07,Drytron,0.3
2023-07,Blue-Eyes,0.3
2023-07,Amazoness,0.3
2023-07,Red-Eyes,0.1
2023-07,Dogmatika Nekroz,0.1
2023-07,Gem-Knights,0.1
2023-07,Plunder Patroll,0.1
2023-07,Odd-Eyes,0.1
2023-07,Abyss Actor,0.1
2023-07,Mekk-Knight Crusadia,0.1
2023-07,Armed Dragon,0.1
2023-07,Gren Maju,0.1
2023-07,Orcust,0.1
2023-07,Galaxy Photon,0.1
2023-07,Tri-Brigade,0.1
2023-07,Subterror,0.1
2023-07,Ghostrick,0.1
2023-07,Gunkan Suship,0.1
2023-07,Fabled,0.1
2023-07,Altergeist,0.1
2023-07,Chemicritter,0.1
2023-07,Giant Ballpark,0.1
2023-07,Danger! Lunalight,0.1
2023-07,Eldlich Dogmatika,0.1
2023-07,Mayakashi,0.1
2023-07,Six Samurai,0.1
2023-08,Tearlaments,8.3
2023-08,Spright,7.4
2023-08,Dragon Link,7.4
2023-08,Kashtira,6.6
2023-08,Labrynth,5.8
